Componente PCA 1,Componente PCA 2,Especie
-2.5069470906518583,0.6450688986485629,0.0
-2.6127552309087227,0.01472993916135934,0.0
-2.786109266188016,-0.2351120002017293,0.0
-3.223803743865649,-0.5113945870063992,0.0
-2.6447503899420344,1.1787646364375668,0.0
-2.3860390335311386,1.3380623304006383,0.0
-2.623527875224429,0.8106795141812455,0.0
-2.6482967062543823,0.31184914459334223,0.0
-2.1998203236175833,0.8728390389622023,0.0
-2.5879863998787704,0.5135603087492608,0.0
-2.3102562152425197,0.3913459356538862,0.0
-2.5437052287571578,0.4329960632790142,0.0
-3.215939415648611,0.13346806953850798,0.0
-2.3027331822262065,0.09870885481408997,0.0
-2.3557540491237723,-0.03728185967739783,0.0
-2.50666890692582,-0.14601688049527706,0.0
-2.4688200731213388,0.1309514894352377,0.0
-2.5623199061960173,0.36771885743418853,0.0
-2.6395347153845434,0.3120399802352729,0.0
-2.6319893872743445,-0.19696122492432888,0.0
-2.587398476689351,-0.20431849127414559,0.0
-2.409932497002176,0.41092426422956585,0.0
-2.6488623343499156,0.8133638202969431,0.0
-2.5987367491005915,1.0931457594493423,0.0
-2.6369268781057977,-0.12132234786587315,0.0
-2.866241652118669,0.0693644715800712,0.0
-2.6252380498503745,0.599370021379416,0.0
-2.8006841154482225,0.2686437377979667,0.0
-2.98050204378199,-0.4879583444286304,0.0
-2.5900063139680967,0.22904383682700136,0.0
-2.770102426027902,0.2635275337442424,0.0
-2.849368705043098,-0.9409605736412034,0.0
-2.9974065465949047,-0.3419260574716265,0.0
-2.4056144850974857,0.18887142893024755,0.0
-2.209489237783681,0.43666314163917175,0.0
-2.7144514267577056,-0.2502082041852214,0.0
-2.538148258998942,0.503771144461421,0.0
-2.8394621676428486,-0.22794556949384237,0.0
-2.543085749830395,0.5794100215198768,0.0
-2.703359782335159,0.1077060824994005,0.0
-0.5078408838353203,-1.2659711905263924,1.0
0.5116985574475965,-0.10398123549903904,1.0
0.2649765081120483,-0.5500364636804651,1.0
0.9849345104708895,-0.12481785412635382,1.0
-0.1739253716817668,-0.25485420870259023,1.0
0.9278607809442443,0.4671794944415195,1.0
0.6602837616969373,-0.3529696657238537,1.0
0.23610499331767265,-0.333610766824914,1.0
0.9447337280198145,-0.5431455507797533,1.0
0.04522697629870187,-0.5838343774718631,1.0
1.1162831773500477,-0.08461685219478898,1.0
0.357888417997307,-0.0689250316560086,1.0
1.2981838753589132,-0.32778730833390846,1.0
0.921728922447036,-0.18273779362136455,1.0
0.7148533259114096,0.14905594436979186,1.0
0.9001743731721641,0.32850447383433146,1.0
1.3320244367220857,0.24444087601635545,1.0
1.5578021550660672,0.26749544731026464,1.0
0.8132906498175405,-0.1633503006876138,1.0
-0.3055837780243076,-0.368262189754585,1.0
-0.06812649206836063,-0.705172131799463,1.0
-0.18962247237849894,-0.6802867635281302,1.0
0.13642871155801561,-0.3140324382492343,1.0
1.3800264359155108,-0.4209542873138785,1.0
0.5880064433398644,-0.48428741998122415,1.0
0.8068583125004096,0.1941823147131485,1.0
1.220690882444349,0.40761959361101585,1.0
0.8150952357666004,-0.37203705990948954,1.0
0.24595767988669248,-0.2685243966220181,1.0
0.1664132171454593,-0.6819267248636249,1.0
0.4648002884037812,-0.6707115445117218,1.0
0.8908151984694479,-0.034464444368267344,1.0
0.23054802355945636,-0.4043858480073217,1.0
-0.7045317592446594,-1.0122482275317157,1.0
0.35698149470104834,-0.5049100933371085,1.0
0.3319344799450583,-0.2126546837811718,1.0
0.376215651066671,-0.29321892925141935,1.0
0.6425760075543367,0.017738190112421393,1.0
-0.9064698649488321,-0.7560933665990159,1.0
0.2990008418781436,-0.34889780645033497,1.0
1.6617741536365278,0.24222840775507315,2.0
1.803401952965089,-0.21563761733354614,2.0
2.1655917960801414,0.21627558507403588,2.0
1.3461635794584534,-0.7768183473443342,2.0
1.5859282238732213,-0.5396407140267145,2.0
1.9044563747934236,0.11925069209197847,2.0
1.9496890593990663,0.04194325966321788,2.0
3.4870553642902715,1.1757393297134406,2.0
3.7956454220728792,0.2573229734205027,2.0
1.3007917126376585,-0.7611496364350545,2.0
2.4278179130660407,0.37819601261706204,2.0
1.1990011054655616,-0.60609152775793,2.0
3.4999200389245333,0.460674098911916,2.0
1.3887661316914643,-0.2043993273521414,2.0
2.2754305038722,0.3349906058216847,2.0
2.6140904738108253,0.5609013551230895,2.0
1.2585081605114867,-0.17970479472273926,2.0
1.2911320591150197,-0.11666865117400871,2.0
2.123608722773893,-0.20972947667729436,2.0
2.388003016003462,0.46463980470874855,2.0
2.8416727781038658,0.37526916719512116,2.0
3.230673661432083,1.3741650867930595,2.0
2.1594376424890482,-0.21727757866903996,2.0
1.4441612423295078,-0.14341341045757527,2.0
1.7812948100451118,-0.49990168107813293,2.0
3.0764999316871817,0.6880856775711965,2.0
2.144243314302078,0.14006420108979256,2.0
1.9050981488140728,0.049300526013034585,2.0
1.1693263393414988,-0.16499026202310674,2.0
2.1076111432572375,0.37228787196080937,2.0
2.3141547052355964,0.18365127916902946,2.0
1.9222678009025973,0.40920346681607533,2.0
1.4152358767039033,-0.5749163475464867,2.0
2.563013375077472,0.2778626029292033,2.0
2.4187461827328214,0.3047981978547014,2.0
1.9441097945469643,0.1875323028006175,2.0
1.5271666148145169,-0.3753169825804772,2.0
1.764345717044426,0.07885885451848385,2.0
1.9009416142184197,0.11662795851202468,2.0
1.3901888619479124,-0.28266093799055003,2.0
