Componente PCA 1,Componente PCA 2,Especie
-0.6307029313944529,0.10757791034985964,0.0
-0.622904942531991,-0.10425983293702856,0.0
-0.6695203954179318,-0.051417059749288174,0.0
-0.6541527588892052,-0.10288487104909266,0.0
-0.6487880559888725,0.133487575901586,0.0
-0.5352727781994512,0.2896157239266425,0.0
-0.6565377899938521,0.010724491106869571,0.0
-0.6257804985628277,0.057133541134343324,0.0
-0.6756435043172597,-0.2007032832272611,0.0
-0.6456446188852304,-0.06720800972708185,0.0
-0.5974082382364502,0.21715195331777937,0.0
-0.6389431903256222,0.032598837470553144,0.0
-0.6616125934478085,-0.11560549477402204,0.0
-0.7519679431888536,-0.17131332246991315,0.0
-0.6003715890013775,0.3802406917540794,0.0
-0.5521572267261682,0.5152559821718583,0.0
-0.5770535929878576,0.2937094922637946,0.0
-0.6037992282085833,0.10716794139710206,0.0
-0.5204834613310049,0.2876272889071759,0.0
-0.6121975551048965,0.2191403883372458,0.0
-0.5576743002488322,0.10210918012477133,0.0
-0.5790126750545554,0.18106512304301092,0.0
-0.7377846616970711,0.0905588210797339,0.0
-0.5060938570165965,0.027947084555767998,0.0
-0.6076075792343174,0.02952851121768907,0.0
-0.5902105874078398,-0.09455108631585368,0.0
-0.5615278884939872,0.055290161144539995,0.0
-0.6084537799674031,0.11831009905532275,0.0
-0.6126178068000332,0.0816682447981334,0.0
-0.6381847843266271,-0.05448738600215225,0.0
-0.6200996597322075,-0.0803970515538786,0.0
-0.5247573012712965,0.10333612638783218,0.0
-0.6730445443401021,0.34471184605694394,0.0
-0.6274553785259617,0.4182575078992049,0.0
-0.618740915699361,-0.06761797867983949,0.0
-0.6445537559251894,-0.015126725295747101,0.0
-0.5939323441717622,0.15562387559315183,0.0
-0.68749570690469,0.12214191406459274,0.0
-0.6923698848788329,-0.16201454480149574,0.0
-0.6139765508328796,0.06888917192409438,0.0
0.2799517663027614,0.17924579011610098,1.0
0.21514137571473935,0.11034892059341317,1.0
0.3222231060173576,0.1273680098635389,1.0
0.05940301306820406,-0.3285022752606864,1.0
0.2625152345996753,-0.029580076067033056,1.0
0.10383104269125032,-0.12178174239523804,1.0
0.24485036170039243,0.1338017330238057,1.0
-0.17152938561327546,-0.3529767622094261,1.0
0.2142305990934128,0.020660788969710686,1.0
0.015324961909241375,-0.21249450913249984,1.0
-0.11371032303123796,-0.49392920095416026,1.0
0.13734837970263747,-0.02068949978543244,1.0
0.04399281902480756,-0.30615951079513537,1.0
0.19255976732664348,-0.03955077601609025,1.0
-0.008260915177083716,-0.08666109808491956,1.0
0.2194854888860841,0.10938392765823468,1.0
0.1332721476040979,-0.05902671840754964,1.0
-0.0005757570603449613,-0.14236773275153913,1.0
0.254345248899559,-0.2898153044008616,1.0
-0.0056080029996317116,-0.23957267179817748,1.0
0.26816835771391223,0.047270533533521064,1.0
0.09882081512553453,-0.06964200881479377,1.0
0.2890864808244987,-0.169157552923831,1.0
0.1450335378193761,-0.07639613445205234,1.0
0.15928709254221196,0.0002198536430727538,1.0
0.2139627180206075,0.05996300052700643,1.0
0.29191378199785323,0.004049901086401686,1.0
0.3691489974907737,0.06434807195275649,1.0
0.18676911538836183,-0.04966949159002282,1.0
-0.068769750108431,-0.1856480073770393,1.0
-0.021575977562209747,-0.2879701568451177,1.0
-0.058924884445180736,-0.28653674580807204,1.0
0.03234124191719068,-0.1411407864884784,1.0
0.28890639448578403,-0.13155070573146305,1.0
0.10966425214420183,-0.08253797998705165,1.0
0.18226693425187346,0.13824702116460597,1.0
0.2777248031632583,0.10590363245261292,1.0
0.19561540969619506,-0.2385509972798302,1.0
0.037683926443952576,-0.05411301216488229,1.0
0.04684065933926096,-0.2531716825777318,1.0
0.6227713384355381,0.11680726535324248,2.0
0.34600960858349616,-0.15629187416923818,2.0
0.6179864344279581,0.10051974054213764,2.0
0.41778930880393184,-0.02689036900621089,2.0
0.5636212475370376,0.030599428935161876,2.0
0.7501225989574095,0.15213379990087672,2.0
0.13585780418855842,-0.3304625535487087,2.0
0.6089452119831235,0.08350184430128327,2.0
0.5110202145758137,-0.132575915381692,2.0
0.7206085411087576,0.33458038940114576,2.0
0.42413506155664427,0.11391405411364786,2.0
0.4377237023573878,-0.08780497359930789,2.0
0.5407937764497076,0.06934661651003671,2.0
0.3632265140712593,-0.24276462451041353,2.0
0.47424694764837183,-0.12067642259154926,2.0
0.5139326307785078,0.09888163229704772,2.0
0.42467082370225484,0.035309630999056596,2.0
0.7490260386545561,0.46377839038540003,2.0
0.8721942716082874,0.009337981166338993,2.0
0.28296337192517085,-0.3184437764018039,2.0
0.6147331842166545,0.15356601790865088,2.0
0.3221338320507948,-0.14050092419144478,2.0
0.758030400927533,0.08794536487614257,2.0
0.3572352366531638,-0.09505686709914929,2.0
0.5310367055205479,0.16853999057614133,2.0
0.5469621225684561,0.1878124287888282,2.0
0.3287049083616428,-0.06812375946313504,2.0
0.31478381059985294,-0.005572239654219491,2.0
0.5165855429559602,-0.05402994141621026,2.0
0.4848266625314571,0.11534865817996509,2.0
0.6330436323692096,0.059229093965375346,2.0
0.6874909166514086,0.4911799161232815,2.0
0.5434892461418296,-0.05443991036896789,2.0
0.29113335762528714,-0.05820854806797521,2.0
0.30541013119397264,-0.16175764379911434,2.0
0.7635079345735883,0.1681867032065525,2.0
0.5478056435967907,0.1589762989846295,2.0
0.40658569910783526,0.06121929655078273,2.0
0.2925346591728034,-0.016304428359682377,2.0
0.5358713436180825,0.11979098572555302,2.0
